task_id,task_name,video_id,transition_id,seg_pos,next_seg_pos,step_idx,action_id,action,state_change,next_step_idx,next_action_id,next_action,next_state_change,action_start,action_end,next_action_start,next_action_end,roi_start,roi_end,canonical_order,next_canonical_order,is_canonical_next,is_time_ordered,task_goal,remaining_plan,plan_progress
103,AttendNBASkillsChallenge,3oE1wgWhC9g,103_3oE1wgWhC9g_0,0,1,2,149,dribble in the field,The state changes: dribble in the field is performed.,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,3.0,5.0,5.5,8.5,2.593834332159481,23.424152345659987,2,3,True,True,Complete the task: Attend NBA Skills Challenge.,pass the basketball into the hole at the first time -> shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.333
103,AttendNBASkillsChallenge,3oE1wgWhC9g,103_3oE1wgWhC9g_1,1,2,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,5.5,8.5,9.0,11.5,2.593834332159481,23.424152345659987,3,2,False,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,3oE1wgWhC9g,103_3oE1wgWhC9g_2,2,3,2,149,dribble in the field,The state changes: dribble in the field is performed.,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,9.0,11.5,12.0,14.5,2.593834332159481,23.424152345659987,2,6,True,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,3oE1wgWhC9g,103_3oE1wgWhC9g_3,3,4,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,12.0,14.5,15.0,17.0,2.593834332159481,23.424152345659987,6,2,False,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,3oE1wgWhC9g,103_3oE1wgWhC9g_4,4,5,2,149,dribble in the field,The state changes: dribble in the field is performed.,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,15.0,17.0,17.5,21.5,2.593834332159481,23.424152345659987,2,4,True,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,42GdfEqCvOU,103_42GdfEqCvOU_0,0,1,1,148,do the first layup,The state changes: do the first layup is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,8.0,10.0,11.0,15.0,3.0473348633133046,35.23303468580469,1,2,True,True,Complete the task: Attend NBA Skills Challenge.,dribble in the field -> pass the basketball into the hole at the first time -> shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.167
103,AttendNBASkillsChallenge,42GdfEqCvOU,103_42GdfEqCvOU_1,1,2,2,149,dribble in the field,The state changes: dribble in the field is performed.,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,11.0,15.0,16.0,17.0,3.0473348633133046,35.23303468580469,2,3,True,True,Complete the task: Attend NBA Skills Challenge.,pass the basketball into the hole at the first time -> shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.333
103,AttendNBASkillsChallenge,42GdfEqCvOU,103_42GdfEqCvOU_2,2,3,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,5,152,pass the basketball into the hole at the second time,The state changes: pass the basketball into the hole at the second time is performed.,16.0,17.0,19.0,20.0,3.0473348633133046,35.23303468580469,3,5,True,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,42GdfEqCvOU,103_42GdfEqCvOU_3,3,4,5,152,pass the basketball into the hole at the second time,The state changes: pass the basketball into the hole at the second time is performed.,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,19.0,20.0,21.0,25.0,3.0473348633133046,35.23303468580469,5,4,False,True,Complete the task: Attend NBA Skills Challenge.,dribble and lay up,0.833
103,AttendNBASkillsChallenge,42GdfEqCvOU,103_42GdfEqCvOU_4,4,5,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,21.0,25.0,29.0,31.0,3.0473348633133046,35.23303468580469,4,2,False,True,Complete the task: Attend NBA Skills Challenge.,dribble and lay up,0.833
103,AttendNBASkillsChallenge,42GdfEqCvOU,103_42GdfEqCvOU_5,5,6,2,149,dribble in the field,The state changes: dribble in the field is performed.,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,29.0,31.0,32.0,35.0,3.0473348633133046,35.23303468580469,2,6,True,True,Complete the task: Attend NBA Skills Challenge.,dribble and lay up,0.833
103,AttendNBASkillsChallenge,4_5XRtGKo4E,103_4_5XRtGKo4E_0,0,1,1,148,do the first layup,The state changes: do the first layup is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,16.0,18.0,19.0,24.0,12.909274604118234,58.56092386044904,1,2,True,True,Complete the task: Attend NBA Skills Challenge.,dribble in the field -> pass the basketball into the hole at the first time -> shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.167
103,AttendNBASkillsChallenge,4_5XRtGKo4E,103_4_5XRtGKo4E_1,1,2,2,149,dribble in the field,The state changes: dribble in the field is performed.,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,19.0,24.0,25.0,27.0,12.909274604118234,58.56092386044904,2,3,True,True,Complete the task: Attend NBA Skills Challenge.,pass the basketball into the hole at the first time -> shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.333
103,AttendNBASkillsChallenge,4_5XRtGKo4E,103_4_5XRtGKo4E_2,2,3,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,5,152,pass the basketball into the hole at the second time,The state changes: pass the basketball into the hole at the second time is performed.,25.0,27.0,29.0,30.0,12.909274604118234,58.56092386044904,3,5,True,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,4_5XRtGKo4E,103_4_5XRtGKo4E_3,3,4,5,152,pass the basketball into the hole at the second time,The state changes: pass the basketball into the hole at the second time is performed.,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,29.0,30.0,31.0,37.0,12.909274604118234,58.56092386044904,5,4,False,True,Complete the task: Attend NBA Skills Challenge.,dribble and lay up,0.833
103,AttendNBASkillsChallenge,4_5XRtGKo4E,103_4_5XRtGKo4E_4,4,5,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,31.0,37.0,43.0,47.0,12.909274604118234,58.56092386044904,4,2,False,True,Complete the task: Attend NBA Skills Challenge.,dribble and lay up,0.833
103,AttendNBASkillsChallenge,4_5XRtGKo4E,103_4_5XRtGKo4E_5,5,6,2,149,dribble in the field,The state changes: dribble in the field is performed.,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,43.0,47.0,48.0,50.0,12.909274604118234,58.56092386044904,2,6,True,True,Complete the task: Attend NBA Skills Challenge.,dribble and lay up,0.833
103,AttendNBASkillsChallenge,5b8aTA627i4,103_5b8aTA627i4_0,0,1,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,2.0,6.0,7.0,9.0,0.1326871180200917,11.62156906259481,3,2,False,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,5b8aTA627i4,103_5b8aTA627i4_1,1,2,2,149,dribble in the field,The state changes: dribble in the field is performed.,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,7.0,9.0,10.0,11.0,0.1326871180200917,11.62156906259481,2,6,True,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,5weOW-TpAOQ,103_5weOW-TpAOQ_0,0,1,2,149,dribble in the field,The state changes: dribble in the field is performed.,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,8.5,13.0,13.5,16.5,0.0,91.91128031651684,2,3,True,True,Complete the task: Attend NBA Skills Challenge.,pass the basketball into the hole at the first time -> shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.333
103,AttendNBASkillsChallenge,5weOW-TpAOQ,103_5weOW-TpAOQ_1,1,2,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,13.5,16.5,17.0,20.5,0.0,91.91128031651684,3,2,False,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,5weOW-TpAOQ,103_5weOW-TpAOQ_2,2,3,2,149,dribble in the field,The state changes: dribble in the field is performed.,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,17.0,20.5,21.0,24.0,0.0,91.91128031651684,2,6,True,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,5weOW-TpAOQ,103_5weOW-TpAOQ_3,3,4,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,21.0,24.0,24.5,25.5,0.0,91.91128031651684,6,2,False,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,5weOW-TpAOQ,103_5weOW-TpAOQ_4,4,5,2,149,dribble in the field,The state changes: dribble in the field is performed.,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,24.5,25.5,26.0,34.5,0.0,91.91128031651684,2,4,True,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,5weOW-TpAOQ,103_5weOW-TpAOQ_5,5,6,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,26.0,34.5,36.5,42.0,0.0,91.91128031651684,4,2,False,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,5weOW-TpAOQ,103_5weOW-TpAOQ_6,6,7,2,149,dribble in the field,The state changes: dribble in the field is performed.,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,36.5,42.0,42.5,43.5,0.0,91.91128031651684,2,3,True,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,5weOW-TpAOQ,103_5weOW-TpAOQ_7,7,8,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,42.5,43.5,44.0,51.0,0.0,91.91128031651684,3,2,False,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,5weOW-TpAOQ,103_5weOW-TpAOQ_8,8,9,2,149,dribble in the field,The state changes: dribble in the field is performed.,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,44.0,51.0,51.5,54.0,0.0,91.91128031651684,2,6,True,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,5weOW-TpAOQ,103_5weOW-TpAOQ_9,9,10,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,51.5,54.0,54.5,57.0,0.0,91.91128031651684,6,4,False,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,5weOW-TpAOQ,103_5weOW-TpAOQ_10,10,11,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,54.5,57.0,57.5,61.5,0.0,91.91128031651684,4,2,False,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,5weOW-TpAOQ,103_5weOW-TpAOQ_11,11,12,2,149,dribble in the field,The state changes: dribble in the field is performed.,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,57.5,61.5,62.0,64.0,0.0,91.91128031651684,2,3,True,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,5weOW-TpAOQ,103_5weOW-TpAOQ_12,12,13,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,62.0,64.0,66.0,67.5,0.0,91.91128031651684,3,2,False,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,5weOW-TpAOQ,103_5weOW-TpAOQ_13,13,14,2,149,dribble in the field,The state changes: dribble in the field is performed.,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,66.0,67.5,68.0,70.5,0.0,91.91128031651684,2,6,True,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,5weOW-TpAOQ,103_5weOW-TpAOQ_14,14,15,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,68.0,70.5,71.0,74.0,0.0,91.91128031651684,6,2,False,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,5weOW-TpAOQ,103_5weOW-TpAOQ_15,15,16,2,149,dribble in the field,The state changes: dribble in the field is performed.,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,71.0,74.0,74.5,85.5,0.0,91.91128031651684,2,4,True,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,8JfdjhNfVO4,103_8JfdjhNfVO4_0,0,1,2,149,dribble in the field,The state changes: dribble in the field is performed.,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,30.5,32.5,33.0,36.5,22.839395478489116,84.84578413555816,2,3,True,True,Complete the task: Attend NBA Skills Challenge.,pass the basketball into the hole at the first time -> shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.333
103,AttendNBASkillsChallenge,8JfdjhNfVO4,103_8JfdjhNfVO4_1,1,2,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,33.0,36.5,37.0,39.5,22.839395478489116,84.84578413555816,3,2,False,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,8JfdjhNfVO4,103_8JfdjhNfVO4_2,2,3,2,149,dribble in the field,The state changes: dribble in the field is performed.,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,37.0,39.5,40.0,42.5,22.839395478489116,84.84578413555816,2,6,True,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,8JfdjhNfVO4,103_8JfdjhNfVO4_3,3,4,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,40.0,42.5,43.0,45.0,22.839395478489116,84.84578413555816,6,2,False,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,8JfdjhNfVO4,103_8JfdjhNfVO4_4,4,5,2,149,dribble in the field,The state changes: dribble in the field is performed.,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,43.0,45.0,45.5,49.0,22.839395478489116,84.84578413555816,2,6,True,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,8JfdjhNfVO4,103_8JfdjhNfVO4_5,5,6,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,45.5,49.0,62.5,65.5,22.839395478489116,84.84578413555816,6,4,False,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,8wgdzPpbgLU,103_8wgdzPpbgLU_0,0,1,1,148,do the first layup,The state changes: do the first layup is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,10.5,12.0,12.5,18.0,5.61102517990597,56.476498835207224,1,2,True,True,Complete the task: Attend NBA Skills Challenge.,dribble in the field -> pass the basketball into the hole at the first time -> shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.167
103,AttendNBASkillsChallenge,8wgdzPpbgLU,103_8wgdzPpbgLU_1,1,2,2,149,dribble in the field,The state changes: dribble in the field is performed.,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,12.5,18.0,18.5,20.0,5.61102517990597,56.476498835207224,2,3,True,True,Complete the task: Attend NBA Skills Challenge.,pass the basketball into the hole at the first time -> shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.333
103,AttendNBASkillsChallenge,8wgdzPpbgLU,103_8wgdzPpbgLU_2,2,3,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,5,152,pass the basketball into the hole at the second time,The state changes: pass the basketball into the hole at the second time is performed.,18.5,20.0,20.5,25.0,5.61102517990597,56.476498835207224,3,5,True,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,8wgdzPpbgLU,103_8wgdzPpbgLU_3,3,4,5,152,pass the basketball into the hole at the second time,The state changes: pass the basketball into the hole at the second time is performed.,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,20.5,25.0,25.5,29.0,5.61102517990597,56.476498835207224,5,4,False,True,Complete the task: Attend NBA Skills Challenge.,dribble and lay up,0.833
103,AttendNBASkillsChallenge,8wgdzPpbgLU,103_8wgdzPpbgLU_4,4,5,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,25.5,29.0,33.5,37.0,5.61102517990597,56.476498835207224,4,2,False,True,Complete the task: Attend NBA Skills Challenge.,dribble and lay up,0.833
103,AttendNBASkillsChallenge,8wgdzPpbgLU,103_8wgdzPpbgLU_5,5,6,2,149,dribble in the field,The state changes: dribble in the field is performed.,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,33.5,37.0,37.5,40.5,5.61102517990597,56.476498835207224,2,6,True,True,Complete the task: Attend NBA Skills Challenge.,dribble and lay up,0.833
103,AttendNBASkillsChallenge,8wgdzPpbgLU,103_8wgdzPpbgLU_6,6,7,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,37.5,40.5,50.0,52.0,5.61102517990597,56.476498835207224,6,2,False,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,8wgdzPpbgLU,103_8wgdzPpbgLU_7,7,8,2,149,dribble in the field,The state changes: dribble in the field is performed.,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,50.0,52.0,52.5,54.5,5.61102517990597,56.476498835207224,2,6,True,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,AUvJq7scYXI,103_AUvJq7scYXI_0,0,1,2,149,dribble in the field,The state changes: dribble in the field is performed.,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,2.0,5.0,6.0,12.0,1.6035742380369247,26.141919811305783,2,3,True,True,Complete the task: Attend NBA Skills Challenge.,pass the basketball into the hole at the first time -> shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.333
103,AttendNBASkillsChallenge,AUvJq7scYXI,103_AUvJq7scYXI_1,1,2,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,6.0,12.0,13.0,15.0,1.6035742380369247,26.141919811305783,3,2,False,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,AUvJq7scYXI,103_AUvJq7scYXI_2,2,3,2,149,dribble in the field,The state changes: dribble in the field is performed.,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,13.0,15.0,16.0,19.0,1.6035742380369247,26.141919811305783,2,6,True,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,AUvJq7scYXI,103_AUvJq7scYXI_3,3,4,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,16.0,19.0,19.0,21.0,1.6035742380369247,26.141919811305783,6,2,False,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,AUvJq7scYXI,103_AUvJq7scYXI_4,4,5,2,149,dribble in the field,The state changes: dribble in the field is performed.,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,19.0,21.0,22.0,25.0,1.6035742380369247,26.141919811305783,2,4,True,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,AWSlae6hLT0,103_AWSlae6hLT0_0,0,1,1,148,do the first layup,The state changes: do the first layup is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,2.5,5.5,6.0,11.0,0.5116023362368098,38.50777021353115,1,2,True,True,Complete the task: Attend NBA Skills Challenge.,dribble in the field -> pass the basketball into the hole at the first time -> shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.167
103,AttendNBASkillsChallenge,AWSlae6hLT0,103_AWSlae6hLT0_1,1,2,2,149,dribble in the field,The state changes: dribble in the field is performed.,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,6.0,11.0,11.5,12.5,0.5116023362368098,38.50777021353115,2,3,True,True,Complete the task: Attend NBA Skills Challenge.,pass the basketball into the hole at the first time -> shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.333
103,AttendNBASkillsChallenge,AWSlae6hLT0,103_AWSlae6hLT0_2,2,3,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,5,152,pass the basketball into the hole at the second time,The state changes: pass the basketball into the hole at the second time is performed.,11.5,12.5,14.5,17.0,0.5116023362368098,38.50777021353115,3,5,True,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,AWSlae6hLT0,103_AWSlae6hLT0_3,3,4,5,152,pass the basketball into the hole at the second time,The state changes: pass the basketball into the hole at the second time is performed.,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,14.5,17.0,17.5,24.5,0.5116023362368098,38.50777021353115,5,4,False,True,Complete the task: Attend NBA Skills Challenge.,dribble and lay up,0.833
103,AttendNBASkillsChallenge,AWSlae6hLT0,103_AWSlae6hLT0_4,4,5,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,17.5,24.5,28.5,32.5,0.5116023362368098,38.50777021353115,4,2,False,True,Complete the task: Attend NBA Skills Challenge.,dribble and lay up,0.833
103,AttendNBASkillsChallenge,AWSlae6hLT0,103_AWSlae6hLT0_5,5,6,2,149,dribble in the field,The state changes: dribble in the field is performed.,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,28.5,32.5,33.0,36.5,0.5116023362368098,38.50777021353115,2,6,True,True,Complete the task: Attend NBA Skills Challenge.,dribble and lay up,0.833
103,AttendNBASkillsChallenge,B5fFXbyMkVs,103_B5fFXbyMkVs_0,0,1,1,148,do the first layup,The state changes: do the first layup is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,9.5,11.5,12.0,16.5,6.128815525985601,44.92060223961369,1,2,True,True,Complete the task: Attend NBA Skills Challenge.,dribble in the field -> pass the basketball into the hole at the first time -> shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.167
103,AttendNBASkillsChallenge,B5fFXbyMkVs,103_B5fFXbyMkVs_1,1,2,2,149,dribble in the field,The state changes: dribble in the field is performed.,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,12.0,16.5,17.0,18.5,6.128815525985601,44.92060223961369,2,3,True,True,Complete the task: Attend NBA Skills Challenge.,pass the basketball into the hole at the first time -> shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.333
103,AttendNBASkillsChallenge,B5fFXbyMkVs,103_B5fFXbyMkVs_2,2,3,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,5,152,pass the basketball into the hole at the second time,The state changes: pass the basketball into the hole at the second time is performed.,17.0,18.5,19.5,24.0,6.128815525985601,44.92060223961369,3,5,True,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,B5fFXbyMkVs,103_B5fFXbyMkVs_3,3,4,5,152,pass the basketball into the hole at the second time,The state changes: pass the basketball into the hole at the second time is performed.,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,19.5,24.0,24.5,31.0,6.128815525985601,44.92060223961369,5,4,False,True,Complete the task: Attend NBA Skills Challenge.,dribble and lay up,0.833
103,AttendNBASkillsChallenge,B5fFXbyMkVs,103_B5fFXbyMkVs_4,4,5,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,24.5,31.0,34.5,37.5,6.128815525985601,44.92060223961369,4,2,False,True,Complete the task: Attend NBA Skills Challenge.,dribble and lay up,0.833
103,AttendNBASkillsChallenge,B5fFXbyMkVs,103_B5fFXbyMkVs_5,5,6,2,149,dribble in the field,The state changes: dribble in the field is performed.,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,34.5,37.5,38.0,42.0,6.128815525985601,44.92060223961369,2,6,True,True,Complete the task: Attend NBA Skills Challenge.,dribble and lay up,0.833
103,AttendNBASkillsChallenge,Bqn83S7wD1Q,103_Bqn83S7wD1Q_0,0,1,1,148,do the first layup,The state changes: do the first layup is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,0.0,2.0,3.0,7.0,0.0,87.27315382508839,1,2,True,True,Complete the task: Attend NBA Skills Challenge.,dribble in the field -> pass the basketball into the hole at the first time -> shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.167
103,AttendNBASkillsChallenge,Bqn83S7wD1Q,103_Bqn83S7wD1Q_1,1,2,2,149,dribble in the field,The state changes: dribble in the field is performed.,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,3.0,7.0,8.0,9.0,0.0,87.27315382508839,2,3,True,True,Complete the task: Attend NBA Skills Challenge.,pass the basketball into the hole at the first time -> shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.333
103,AttendNBASkillsChallenge,Bqn83S7wD1Q,103_Bqn83S7wD1Q_2,2,3,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,5,152,pass the basketball into the hole at the second time,The state changes: pass the basketball into the hole at the second time is performed.,8.0,9.0,10.0,13.0,0.0,87.27315382508839,3,5,True,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
